Ride,Date/Time,Wait Time
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:30:10,60
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:35:09,60
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:40:07,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:45:12,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:50:11,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:55:11,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:00:11,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:05:07,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:10:13,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:15:09,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:20:07,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:25:08,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:30:11,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:35:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:40:16,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:45:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:50:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 13:55:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:00:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:05:16,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:10:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:15:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:20:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:25:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:30:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:35:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:40:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:45:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:50:19,55
Chip 'n' Dale's GADGETcoaster,2024-01-02 14:55:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:00:19,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:05:18,40
