Ride,Date/Time,Wait Time
"""it's a small world"" Holiday",2023-01-02 14:00:05,60
"""it's a small world"" Holiday",2023-01-02 14:05:07,60
"""it's a small world"" Holiday",2023-01-02 14:10:05,45
"""it's a small world"" Holiday",2023-01-02 14:15:09,45
"""it's a small world"" Holiday",2023-01-02 14:20:08,45
"""it's a small world"" Holiday",2023-01-02 14:25:06,45
"""it's a small world"" Holiday",2023-01-02 14:30:09,30
"""it's a small world"" Holiday",2023-01-02 14:35:09,30
"""it's a small world"" Holiday",2023-01-02 14:40:10,30
"""it's a small world"" Holiday",2023-01-02 14:45:10,30
"""it's a small world"" Holiday",2023-01-02 14:50:09,45
"""it's a small world"" Holiday",2023-01-02 14:55:05,45
"""it's a small world"" Holiday",2023-01-02 15:00:07,45
"""it's a small world"" Holiday",2023-01-02 15:05:05,45
"""it's a small world"" Holiday",2023-01-02 15:10:08,45
"""it's a small world"" Holiday",2023-01-02 15:15:07,35
"""it's a small world"" Holiday",2023-01-02 15:20:09,35
"""it's a small world"" Holiday",2023-01-02 15:25:10,35
"""it's a small world"" Holiday",2023-01-02 15:30:05,20
"""it's a small world"" Holiday",2023-01-02 15:35:06,20
"""it's a small world"" Holiday",2023-01-02 15:40:06,20
"""it's a small world"" Holiday",2023-01-02 15:45:04,20
"""it's a small world"" Holiday",2023-01-02 15:50:07,20
"""it's a small world"" Holiday",2023-01-02 15:55:05,20
"""it's a small world"" Holiday",2023-01-02 16:00:05,20
"""it's a small world"" Holiday",2023-01-02 16:05:09,20
"""it's a small world"" Holiday",2023-01-02 16:10:06,40
"""it's a small world"" Holiday",2023-01-02 16:15:09,60
"""it's a small world"" Holiday",2023-01-02 16:20:09,60
"""it's a small world"" Holiday",2023-01-02 16:25:09,60
"""it's a small world"" Holiday",2023-01-02 16:30:06,60
"""it's a small world"" Holiday",2023-01-02 16:35:10,60
"""it's a small world"" Holiday",2023-01-02 16:40:06,40
"""it's a small world"" Holiday",2023-01-02 16:45:09,40
"""it's a small world"" Holiday",2023-01-02 16:50:10,40
"""it's a small world"" Holiday",2023-01-02 16:55:10,40
